datetime,Open,High,Low,Close,Volume
2023-09-27,12797.93,12836.8,12710.24,12778.71,4000128
2023-09-28,12812.22,12941.65,12772.72,12867.08,1120533
2023-09-29,12665.62,12706.54,12654.8,12683.47,2747167
2023-10-02,12531.6,12644.34,12406.83,12552.4,4629334
2023-10-03,12727.67,13009.32,12655.82,12795.52,562573
2023-10-04,12712.9,12758.08,12618.93,12699.4,4343345
2023-10-05,12892.49,12983.24,12740.38,12887.92,789227
2023-10-06,12711.7,12821.56,12623.48,12685.55,2014609
2023-10-09,12687.56,12737.87,12631.97,12680.75,1133336
2023-10-10,12198.6,12262.57,12170.65,12229.12,4808188
2023-10-11,12137.22,12285.04,12037.14,12162.49,3282624
2023-10-12,12214.92,12273.87,12146.96,12229.67,1509983
2023-10-13,12483.8,12514.19,12425.0,12466.63,3682300
2023-10-16,12692.52,12812.4,12437.48,12644.23,3480641
2023-10-17,12470.47,12583.75,12393.4,12477.33,1711378
2023-10-18,12537.62,12677.13,12430.2,12550.87,4089930
2023-10-19,12491.15,12574.38,12469.22,12519.41,4932187
2023-10-20,12667.88,12784.13,12585.95,12696.25,3366482
2023-10-23,12802.77,12865.85,12615.56,12728.77,955970
2023-10-24,12522.12,12619.79,12268.89,12413.21,2906051
2023-10-25,12606.59,12676.84,12537.51,12584.9,3930174
2023-10-26,12980.35,13006.41,12900.78,12955.67,3527484
2023-10-27,12814.24,12986.52,12688.79,12779.49,3446391
2023-10-30,13282.45,13504.22,13141.85,13266.75,1903687
2023-10-31,13423.02,13460.08,13285.72,13371.48,1544166
2023-11-01,13822.64,14053.02,13736.07,13863.72,1092826
2023-11-02,13430.81,13618.29,13379.01,13543.98,1210310
2023-11-03,13713.04,13947.71,13621.66,13717.18,2632806
2023-11-06,13598.12,13730.19,13533.98,13598.28,1161193
2023-11-07,13460.17,13616.99,13410.09,13529.21,4420609
2023-11-08,13784.15,13891.76,13736.45,13799.78,3684903
2023-11-09,13605.4,13816.9,13526.21,13669.04,1669835
2023-11-10,13856.12,13937.02,13722.52,13821.32,4799406
2023-11-13,13585.71,13665.14,13555.0,13606.15,2830895
2023-11-14,13742.31,13803.86,13715.11,13759.27,4656538
2023-11-15,14112.84,14182.3,14070.81,14122.93,1760733
2023-11-16,14304.59,14340.19,14224.1,14274.18,1396434
2023-11-17,14124.12,14193.15,13948.95,14078.01,215687
2023-11-20,14005.51,14050.51,13929.7,13987.64,1601720
2023-11-21,13623.05,13669.9,13593.36,13642.57,3925740
2023-11-22,13766.93,13831.32,13657.97,13736.09,3712157
2023-11-23,13659.68,13825.96,13519.07,13720.42,4761947
2023-11-24,14329.31,14485.55,14240.06,14325.49,1783318
2023-11-27,14568.52,14799.86,14454.1,14630.24,438235
2023-11-28,14601.54,14872.57,14498.89,14609.72,3906566
2023-11-29,14645.33,14723.52,14583.99,14653.7,1570431
2023-11-30,14729.27,14804.63,14614.63,14724.25,1580389
2023-12-01,15041.89,15119.98,14838.74,14975.86,4213047
