datetime,Open,High,Low,Close,Volume
2023-09-28,1838.04,1875.59,1826.97,1847.53,1787302
2023-09-29,1863.96,1870.43,1862.24,1865.46,2266564
2023-10-02,1797.94,1805.05,1790.37,1800.58,3224827
2023-10-03,1810.08,1822.02,1796.55,1811.99,2875244
2023-10-04,1763.29,1780.87,1754.79,1767.62,3543059
2023-10-05,1810.68,1819.04,1792.34,1810.6,3271435
2023-10-06,1775.02,1787.44,1737.93,1764.11,532165
2023-10-09,1765.44,1770.73,1754.87,1765.28,3876178
2023-10-10,1678.78,1700.55,1672.9,1687.57,4815244
2023-10-11,1659.31,1663.65,1646.02,1653.17,2489507
2023-10-12,1619.43,1631.65,1604.98,1622.05,4661529
2023-10-13,1624.11,1627.71,1609.84,1615.9,2655119
2023-10-16,1574.74,1607.83,1558.97,1583.27,1740367
2023-10-17,1580.12,1594.76,1572.34,1584.78,1023887
2023-10-18,1586.79,1608.68,1578.63,1591.4,1210746
2023-10-19,1626.74,1634.01,1618.49,1627.17,4794841
2023-10-20,1610.25,1633.76,1603.93,1618.15,4361527
2023-10-23,1637.46,1657.5,1628.67,1641.33,4907767
2023-10-24,1576.53,1585.82,1567.7,1575.06,753624
2023-10-25,1621.47,1626.9,1616.25,1620.75,1407022
2023-10-26,1625.93,1643.49,1606.96,1620.66,4510139
2023-10-27,1618.65,1639.03,1601.99,1627.86,1318158
2023-10-30,1575.3,1600.6,1561.74,1582.46,3433616
2023-10-31,1606.61,1612.71,1601.17,1605.56,4173401
2023-11-01,1599.13,1614.22,1571.72,1590.62,1199223
2023-11-02,1529.0,1554.53,1518.26,1540.89,4125130
2023-11-03,1572.1,1581.66,1543.14,1564.27,606231
2023-11-06,1592.27,1610.78,1581.92,1594.48,3821856
2023-11-07,1528.02,1557.21,1515.92,1538.14,793989
2023-11-08,1521.42,1545.63,1512.25,1525.58,2682940
2023-11-09,1510.44,1522.42,1506.26,1515.08,4278420
2023-11-10,1507.82,1518.86,1497.58,1505.85,681104
2023-11-13,1516.71,1547.56,1506.59,1527.13,1960256
2023-11-14,1510.77,1526.07,1506.54,1515.31,2886109
2023-11-15,1492.22,1495.64,1486.67,1492.98,3947716
2023-11-16,1465.42,1478.91,1442.8,1461.27,4312364
2023-11-17,1438.24,1443.98,1426.35,1434.73,879687
2023-11-20,1422.21,1429.62,1394.28,1413.91,788155
2023-11-21,1438.78,1443.09,1422.64,1432.48,659581
2023-11-22,1429.42,1442.03,1410.47,1423.41,346897
2023-11-23,1418.68,1433.25,1409.85,1423.94,2083058
2023-11-24,1423.77,1433.17,1420.7,1425.07,2962273
2023-11-27,1424.79,1433.33,1410.06,1423.98,2676157
2023-11-28,1472.92,1488.87,1467.76,1478.68,1594982
2023-11-29,1506.64,1534.32,1497.42,1523.01,2817463
2023-11-30,1522.11,1530.2,1511.76,1522.36,3001138
2023-12-01,1504.87,1514.74,1494.96,1508.28,1782059
