datetime,Open,High,Low,Close,Volume
2023-09-28,2747.6,2779.98,2717.67,2740.2,1556653
2023-09-29,2775.6,2792.08,2750.16,2763.75,3190231
2023-10-02,2750.05,2769.98,2733.1,2745.17,2781348
2023-10-03,2760.35,2807.19,2726.88,2769.59,4310564
2023-10-04,2786.47,2809.11,2745.14,2771.01,4297254
2023-10-05,2719.82,2774.28,2703.93,2725.84,1884298
2023-10-06,2800.8,2825.57,2788.44,2804.42,358863
2023-10-09,2898.5,2926.64,2845.22,2879.98,4109057
2023-10-10,2867.42,2877.44,2861.27,2871.32,3605731
2023-10-11,2872.61,2915.67,2846.17,2877.7,4302751
2023-10-12,2901.57,2947.81,2878.18,2924.77,1079206
2023-10-13,2932.42,2970.44,2912.9,2947.71,1084915
2023-10-16,2932.18,2967.92,2919.77,2940.81,751313
2023-10-17,2971.89,2994.82,2962.75,2982.61,1830609
2023-10-18,3063.38,3073.3,3052.27,3061.5,3228527
2023-10-19,3021.2,3052.7,2999.32,3028.07,2165023
2023-10-20,3061.02,3104.92,3043.98,3081.02,374954
2023-10-23,3083.28,3103.97,3057.71,3074.25,2929330
2023-10-24,3185.56,3200.65,3175.77,3192.12,1052104
2023-10-25,3330.51,3339.63,3321.67,3333.29,4676894
2023-10-26,3288.17,3307.83,3249.4,3279.07,3011860
2023-10-27,3318.41,3335.08,3301.38,3311.08,1387670
2023-10-30,3359.81,3381.57,3329.42,3361.85,3659182
2023-10-31,3397.68,3416.51,3361.08,3393.22,906794
2023-11-01,3435.45,3449.22,3423.94,3439.14,3707403
2023-11-02,3391.75,3445.52,3369.63,3422.07,1379148
2023-11-03,3416.94,3466.73,3391.93,3428.39,102470
2023-11-06,3472.04,3501.97,3400.95,3453.16,3562405
2023-11-07,3412.12,3468.28,3392.01,3440.19,3775863
2023-11-08,3390.55,3437.97,3376.88,3405.8,4745634
2023-11-09,3424.02,3435.69,3408.73,3423.97,269838
2023-11-10,3329.04,3408.37,3302.58,3351.17,4391778
2023-11-13,3347.22,3416.96,3316.65,3372.74,2484002
2023-11-14,3401.19,3443.84,3385.91,3411.22,820588
2023-11-15,3352.37,3364.69,3338.31,3355.29,4792710
2023-11-16,3347.62,3368.68,3332.7,3350.03,4600883
2023-11-17,3408.05,3421.58,3363.18,3383.25,177549
2023-11-20,3381.36,3410.94,3346.71,3385.43,4867024
2023-11-21,3402.89,3416.86,3372.02,3398.88,2571931
2023-11-22,3299.03,3353.33,3283.26,3312.95,1467025
2023-11-23,3185.89,3224.26,3159.91,3187.35,4975970
2023-11-24,3109.67,3160.37,3093.44,3128.66,2683260
2023-11-27,3160.44,3202.95,3130.51,3164.79,1590324
2023-11-28,3140.28,3178.29,3130.77,3151.69,2007265
2023-11-29,3222.96,3252.06,3159.57,3206.81,4756718
2023-11-30,3172.52,3206.57,3158.41,3190.57,3345044
2023-12-01,3153.79,3170.43,3104.45,3147.5,3520888
