datetime,Open,High,Low,Close,Volume
2023-09-28,32127.01,32183.86,31906.19,32039.9,1926268
2023-09-29,31231.55,31476.84,31167.83,31336.25,388625
2023-10-02,30611.1,30651.68,30470.32,30525.29,4078151
2023-10-03,29339.17,29472.19,28966.96,29304.65,4078457
2023-10-04,29407.82,29518.76,29257.18,29395.59,1299715
2023-10-05,29359.19,29532.46,29184.88,29390.33,4822346
2023-10-06,29345.57,29693.88,29125.97,29399.54,3957943
2023-10-09,29637.77,30278.75,29376.95,29786.88,2842784
2023-10-10,30700.31,31084.62,30265.64,30656.16,1133992
2023-10-11,32333.59,32562.0,32264.11,32393.03,1099330
2023-10-12,31293.43,31461.15,31198.88,31352.11,825956
2023-10-13,31525.92,31771.79,31447.73,31621.49,2239030
2023-10-16,31007.93,31274.29,30927.44,31107.35,3792535
2023-10-17,31043.88,31406.94,30917.53,31100.62,4398392
2023-10-18,32084.57,32309.98,31841.33,31997.51,1211737
2023-10-19,32416.28,32467.94,32216.69,32365.73,2953486
2023-10-20,32063.86,32149.91,31906.75,32048.21,834761
2023-10-23,32503.97,32740.41,32425.96,32544.64,784550
2023-10-24,33142.93,33212.81,33084.64,33157.73,319819
2023-10-25,33176.76,33477.5,32528.25,33004.43,2960928
2023-10-26,33654.01,33803.48,33093.03,33471.8,2448904
2023-10-27,32745.47,33094.75,32630.88,32819.48,4375641
2023-10-30,32629.74,32964.04,32543.21,32794.53,1761990
2023-10-31,33051.65,33508.03,32709.14,33138.32,2797868
2023-11-01,33571.19,33787.05,32925.72,33510.27,2218681
2023-11-02,34092.85,34703.05,33675.59,34154.24,2506463
2023-11-03,33976.77,34521.38,33613.54,33992.22,494175
2023-11-06,33583.54,34057.41,33231.94,33733.74,4798969
2023-11-07,35147.51,35383.91,35056.72,35277.35,4148411
2023-11-08,34857.32,35720.34,34573.34,35157.06,1629396
2023-11-09,35876.99,36120.02,35302.82,35561.94,3915894
2023-11-10,35116.05,35252.11,35069.11,35158.3,3302106
2023-11-13,35776.96,36052.33,35430.95,35813.67,3020485
2023-11-14,36857.18,37014.87,36666.92,36840.6,2243704
2023-11-15,37106.49,37533.48,36527.8,36955.12,4524124
2023-11-16,36325.73,36631.43,35861.14,36328.46,2042039
2023-11-17,36270.84,36375.45,36044.8,36242.06,3184997
2023-11-20,36659.05,36990.23,36339.97,36589.1,1780219
2023-11-21,37556.59,37867.3,36677.32,37314.46,2025189
2023-11-22,38281.17,38667.62,37772.97,38303.91,4726553
2023-11-23,38595.44,38804.79,38046.09,38371.83,2715110
2023-11-24,37860.86,38428.09,37510.74,37880.45,4686978
2023-11-27,37510.45,38045.46,37332.57,37743.43,3396003
2023-11-28,37921.04,38040.2,37795.16,37901.72,1450642
2023-11-29,37942.35,38264.99,37837.33,37969.4,4531341
2023-11-30,37427.01,38151.53,37125.92,37562.05,4478583
2023-12-01,37756.25,38432.19,37495.1,37941.2,3654665
