datetime,Open,High,Low,Close,Volume
2023-09-27,1174.05,1180.91,1155.7,1165.93,2210191
2023-09-28,1167.58,1176.93,1158.0,1164.99,4872730
2023-09-29,1151.58,1159.58,1146.15,1151.43,3313323
2023-10-02,1151.81,1157.61,1138.8,1148.17,3694638
2023-10-03,1176.61,1191.93,1169.83,1180.49,2589266
2023-10-04,1149.98,1162.02,1129.59,1146.65,1616901
2023-10-05,1141.03,1158.58,1136.34,1150.51,3963584
2023-10-06,1133.14,1143.93,1125.82,1132.91,3934050
2023-10-09,1129.71,1151.27,1114.93,1133.31,1114640
2023-10-10,1145.67,1151.23,1137.58,1144.17,4115145
2023-10-11,1183.49,1197.9,1162.64,1185.18,4585528
2023-10-12,1147.46,1157.18,1142.97,1151.32,663296
2023-10-13,1163.34,1166.24,1153.11,1162.14,2570526
2023-10-16,1166.16,1178.56,1162.51,1172.12,4989588
2023-10-17,1148.66,1151.61,1144.65,1149.01,4734722
2023-10-18,1152.14,1158.74,1145.52,1152.23,1465286
2023-10-19,1154.94,1159.73,1149.39,1154.29,821432
2023-10-20,1130.05,1145.01,1121.87,1134.81,2982195
2023-10-23,1163.53,1166.79,1152.77,1159.48,2076809
2023-10-24,1163.65,1166.82,1154.14,1162.97,2312464
2023-10-25,1165.77,1173.46,1160.74,1166.1,861352
2023-10-26,1133.86,1137.78,1123.89,1131.51,2491883
2023-10-27,1141.22,1158.95,1130.57,1143.82,3718333
2023-10-30,1170.07,1183.9,1166.59,1175.59,2956462
2023-10-31,1199.26,1209.75,1188.15,1199.07,1171210
2023-11-01,1194.83,1210.21,1189.32,1202.79,3390241
2023-11-02,1195.48,1206.75,1179.46,1195.73,2759889
2023-11-03,1232.38,1236.77,1221.78,1229.6,4004880
2023-11-06,1234.29,1236.58,1226.51,1233.25,2130292
2023-11-07,1224.91,1248.55,1218.43,1233.37,1047315
2023-11-08,1210.97,1214.38,1204.79,1210.45,1526646
2023-11-09,1227.11,1231.41,1218.94,1224.92,2870617
2023-11-10,1248.83,1267.91,1243.13,1256.93,4846566
2023-11-13,1259.56,1267.04,1246.76,1256.35,2537120
2023-11-14,1296.37,1308.09,1261.28,1284.69,4859267
2023-11-15,1316.25,1331.02,1294.1,1314.25,340371
2023-11-16,1288.79,1310.33,1283.35,1301.42,1631355
2023-11-17,1248.23,1254.57,1242.5,1246.64,2630427
2023-11-20,1261.63,1270.15,1257.52,1261.16,4252935
2023-11-21,1240.91,1250.63,1223.98,1235.26,2301901
2023-11-22,1206.0,1210.61,1199.41,1205.01,2891092
2023-11-23,1207.47,1213.41,1196.95,1205.12,161294
2023-11-24,1164.01,1173.26,1161.53,1168.79,2098401
2023-11-27,1167.98,1173.78,1159.71,1167.57,3827879
2023-11-28,1182.56,1204.06,1170.16,1187.68,3078462
2023-11-29,1199.24,1215.71,1189.33,1202.98,1617305
2023-11-30,1225.67,1232.36,1211.12,1221.51,4898367
2023-12-01,1224.97,1238.91,1216.72,1227.7,1318428
